match_id,player_id,player_name,team,role,kills,deaths,assists,headshot_kills,damage,utility_damage,enemies_flashed,flash_assists,kd_ratio,kda_ratio,adr,hsp,rounds_survived,survival_rate,first_kills,first_deaths,clutches_attempted,clutches_won,multi_kill_rounds,smokes_thrown,flashes_thrown,he_thrown,molotovs_thrown,avg_cash_spent_per_round,avg_equipment_value_per_round,performance_score,won_match
69538b55fd70774f,76561198045898864,chopper,"chopper, donk, magixx, sh1ro, zont1x",unknown,30,25,9,17,70.7,167,0,0,1.2,1.56,70.690475,56.666668,18,42.857143,5,4,1,0,6,53,56,21,45,3160.7144,4246.0176,120.82024,true
69538b55fd70774f,76561198081484775,sh1ro,"chopper, donk, magixx, sh1ro, zont1x",unknown,36,24,8,8,73.8,247,3,3,1.5,1.8333334,73.7619,22.222221,19,45.238094,2,1,3,0,11,45,56,17,36,3741.6667,5276.393,154.7262,true
69538b55fd70774f,76561198013243326,Aleksib,"Aleksib, b1t, iM, jL, w0nderful",unknown,28,29,13,9,69.8,276,2,2,0.9655172,1.4137931,69.7619,32.142857,14,33.333332,5,4,1,0,6,50,42,35,37,3791.6667,4339.537,113.30238,false
69538b55fd70774f,76561199063068840,w0nderful,"Aleksib, b1t, iM, jL, w0nderful",unknown,23,30,9,8,60.8,184,3,3,0.76666665,1.0666667,60.809525,34.782608,13,30.952381,2,2,4,0,4,63,53,20,38,3504.762,5134.233,78.12143,false
69538b55fd70774f,76561198176878303,jL,"Aleksib, b1t, iM, jL, w0nderful",unknown,25,29,11,13,62.2,117,2,2,0.86206895,1.2413793,62.166668,52.0,14,33.333332,2,4,2,1,6,40,38,40,51,3455.9524,4535.4443,127.22262,false
0f2b60b9cdcbfb43,76561198386265483,donk,"chopper, donk, magixx, sh1ro, zont1x",unknown,25,18,8,15,112.2,116,0,0,1.3888888,1.8333334,112.25,60.0,6,25.0,5,0,1,0,9,29,16,23,27,2908.3333,4137.734,203.5625,true
0f2b60b9cdcbfb43,76561199137143905,yxngstxr,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,12,21,4,7,60.7,32,0,0,0.5714286,0.7619048,60.708332,58.333332,3,12.5,1,3,0,0,4,33,24,8,26,2810.4167,3830.036,55.502083,false
0f2b60b9cdcbfb43,76561198995880877,zont1x,"chopper, donk, magixx, sh1ro, zont1x",unknown,15,15,4,7,71.2,27,1,1,1.0,1.2666667,71.208336,46.666668,9,37.5,1,2,3,0,4,33,14,18,26,2868.75,3941.5815,103.51875,true
0f2b60b9cdcbfb43,76561198178209109,xfl0ud,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,11,17,6,4,74.0,214,1,1,0.64705884,1.0,73.958336,36.363636,7,29.166666,3,3,1,1,0,34,27,24,26,3022.9167,3778.378,138.81459,false
0f2b60b9cdcbfb43,76561199063238565,magixx,"chopper, donk, magixx, sh1ro, zont1x",unknown,8,16,3,4,44.8,71,0,0,0.5,0.6875,44.791668,50.0,8,33.333332,1,6,0,0,2,38,33,16,21,2820.8333,3777.6238,37.83125,true
0f2b60b9cdcbfb43,76561198165452027,maden,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,11,16,8,5,72.1,134,1,1,0.6875,1.1875,72.125,45.454544,8,33.333332,0,3,0,0,1,31,29,24,22,2704.1667,3927.1277,68.572914,false
0f2b60b9cdcbfb43,76561197960524373,chrille,None,unknown,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,false
0f2b60b9cdcbfb43,76561198045898864,chopper,"chopper, donk, magixx, sh1ro, zont1x",unknown,17,10,6,8,64.8,81,1,1,1.7,2.3,64.833336,47.058823,14,58.333332,4,1,4,1,3,49,21,14,24,2931.25,3712.027,159.01666,true
0f2b60b9cdcbfb43,76561198081484775,sh1ro,"chopper, donk, magixx, sh1ro, zont1x",unknown,20,14,3,8,85.2,171,1,1,1.4285715,1.6428572,85.25,40.0,10,41.666668,3,1,0,0,6,25,30,16,21,2902.0833,4552.9204,156.0375,true
0f2b60b9cdcbfb43,76561198104626893,LNZ,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,17,18,5,4,62.0,58,1,1,0.9444444,1.2222222,62.041668,23.529411,6,25.0,1,2,2,1,3,35,26,12,23,2872.9167,3588.9897,128.81876,false
0f2b60b9cdcbfb43,76561198309839541,SunPayus,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,22,13,3,8,83.1,81,0,0,1.6923077,1.9230769,83.125,36.363636,12,50.0,5,3,3,1,6,28,28,2,20,2702.0833,4275.511,197.03958,false
f2819433aa0b62d4,76561198045898864,chopper,"chopper, donk, magixx, sh1ro, zont1x",unknown,14,10,3,8,89.8,48,0,0,1.4,1.7,89.8125,57.142857,6,37.5,0,2,1,1,5,40,20,6,17,2528.125,3742.1353,223.51562,true
f2819433aa0b62d4,76561198104626893,LNZ,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,9,14,1,4,52.7,3,0,0,0.64285713,0.71428573,52.6875,44.444443,2,12.5,2,3,1,0,3,20,17,12,19,2550.0,3520.5022,64.99687,false
f2819433aa0b62d4,76561198995880877,zont1x,"chopper, donk, magixx, sh1ro, zont1x",unknown,11,9,5,4,78.2,44,1,1,1.2222222,1.7777778,78.25,36.363636,7,43.75,1,4,2,0,4,26,14,21,18,2259.375,3995.0781,140.1375,true
f2819433aa0b62d4,76561198165452027,maden,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,7,14,2,1,43.1,64,0,0,0.5,0.64285713,43.125,14.285714,2,12.5,2,2,1,0,2,21,11,17,9,2587.5,3120.7056,41.45625,false
f2819433aa0b62d4,76561198386265483,donk,"chopper, donk, magixx, sh1ro, zont1x",unknown,9,9,1,6,63.8,41,0,0,1.0,1.1111112,63.75,66.666664,7,43.75,5,1,0,0,0,20,14,14,19,2368.75,3960.4575,96.075,true
f2819433aa0b62d4,76561198081484775,sh1ro,"chopper, donk, magixx, sh1ro, zont1x",unknown,19,5,0,13,106.2,2,0,0,3.8,3.8,106.25,68.42105,11,68.75,2,0,1,0,8,17,16,7,22,2540.625,4680.273,255.3375,true
f2819433aa0b62d4,76561198178209109,xfl0ud,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,10,14,3,5,63.7,2,0,0,0.71428573,0.9285714,63.6875,50.0,3,18.75,2,4,1,0,0,16,7,8,13,2540.625,3640.6333,61.496876,false
f2819433aa0b62d4,76561198309839541,SunPayus,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,13,12,2,3,92.1,46,0,0,1.0833334,1.25,92.0625,23.076923,4,25.0,1,0,5,1,2,14,12,15,14,2537.5,4184.2656,129.12813,false
f2819433aa0b62d4,76561199063238565,magixx,"chopper, donk, magixx, sh1ro, zont1x",unknown,14,10,3,11,92.4,37,0,0,1.4,1.7,92.4375,78.57143,6,37.5,1,0,1,1,2,33,16,20,22,2440.625,3846.8494,207.68437,true
f2819433aa0b62d4,76561199137143905,yxngstxr,"LNZ, SunPayus, maden, xfl0ud, yxngstxr",unknown,5,14,2,3,50.8,37,0,0,0.35714287,0.5,50.8125,60.0,2,12.5,0,0,1,0,0,13,6,15,15,2506.25,3058.8645,3.328125,false
310ca89d8841fb38,76561198044118796,XANTARES,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,29,10,7,22,132.4,11,0,0,2.9,3.6,132.40909,75.86207,12,54.545456,6,1,0,0,8,23,22,20,27,2634.0908,4269.8374,278.32047,true
310ca89d8841fb38,76561197989744167,apEX,"ZywOo, apEX, flameZ, mezii, ropz",unknown,8,17,2,6,44.7,91,2,2,0.47058824,0.5882353,44.68182,75.0,5,22.727272,1,3,0,0,1,23,29,18,25,2881.818,3728.7532,32.752274,false
310ca89d8841fb38,76561197991272318,ropz,"ZywOo, apEX, flameZ, mezii, ropz",unknown,10,12,4,5,66.7,38,0,0,0.8333333,1.1666666,66.681816,50.0,10,45.454544,2,4,4,0,3,29,7,17,20,2854.5454,4134.849,87.170456,false
310ca89d8841fb38,76561198083485506,woxic,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,14,10,6,5,59.3,5,5,5,1.4,2.0,59.272728,35.714287,12,54.545456,4,1,2,0,2,27,21,11,17,2409.0908,5233.763,138.9909,true
310ca89d8841fb38,76561197973140692,mezii,"ZywOo, apEX, flameZ, mezii, ropz",unknown,15,14,4,8,79.1,84,0,0,1.0714285,1.3571428,79.13636,53.333332,8,36.363636,1,2,1,0,5,26,21,19,22,2963.6365,4285.46,118.193184,false
310ca89d8841fb38,76561198812513923,Wicadia,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,7,17,5,2,45.5,147,0,0,0.4117647,0.7058824,45.454544,28.571428,5,22.727272,0,2,0,0,0,28,21,23,24,2770.4546,3949.2095,16.790909,true
310ca89d8841fb38,76561197967432889,MAJ3R,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,12,12,5,8,65.7,88,1,1,1.0,1.4166666,65.72727,66.666664,10,45.454544,3,4,1,0,4,39,32,25,24,2950.0,4180.658,113.104546,true
310ca89d8841fb38,76561197978835160,flameZ,"ZywOo, apEX, flameZ, mezii, ropz",unknown,14,15,3,10,67.5,73,0,0,0.93333334,1.1333333,67.454544,71.42857,7,31.818182,3,4,2,0,3,28,24,23,22,2950.0,4145.5327,98.29091,false
310ca89d8841fb38,76561198113666193,ZywOo,"ZywOo, apEX, flameZ, mezii, ropz",unknown,12,15,2,2,62.0,148,0,0,0.8,0.93333334,62.045456,16.666666,7,31.818182,0,1,1,0,2,27,30,13,14,2861.3635,4663.868,66.08409,false
310ca89d8841fb38,76561198410750263,jottAAA,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,11,10,3,5,54.3,47,0,0,1.1,1.4,54.272728,45.454544,12,54.545456,2,0,0,0,1,32,22,19,29,2847.7273,4212.1646,83.48637,true
bd2f67f68b50f537,76561198044118796,XANTARES,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,16,15,2,10,68.7,80,0,0,1.0666667,1.2,68.708336,62.5,11,45.833332,3,3,0,0,4,22,15,20,15,2670.8333,3932.409,110.75208,true
bd2f67f68b50f537,76561197978835160,flameZ,"ZywOo, apEX, flameZ, mezii, ropz",unknown,19,15,3,9,80.8,151,0,0,1.2666667,1.4666667,80.833336,47.36842,11,45.833332,2,4,2,0,5,25,30,18,31,2527.0833,3953.314,134.71666,false
bd2f67f68b50f537,76561198113666193,ZywOo,"ZywOo, apEX, flameZ, mezii, ropz",unknown,21,18,5,11,78.4,8,1,1,1.1666666,1.4444444,78.416664,52.38095,9,37.5,4,2,1,0,7,28,34,6,14,2639.5833,4645.654,155.14583,false
bd2f67f68b50f537,76561197973140692,mezii,"ZywOo, apEX, flameZ, mezii, ropz",unknown,20,19,6,15,87.6,162,0,0,1.0526316,1.3684211,87.583336,75.0,7,29.166666,4,2,4,0,4,24,21,16,25,2714.5833,3831.2505,133.67917,false
bd2f67f68b50f537,76561198812513923,Wicadia,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,19,20,6,11,78.5,126,0,0,0.95,1.25,78.458336,57.894737,5,20.833334,2,1,1,0,6,26,21,21,19,2870.8333,3975.042,121.56458,true
bd2f67f68b50f537,76561198083485506,woxic,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,22,13,6,11,85.0,68,1,1,1.6923077,2.1538463,85.041664,50.0,12,50.0,2,1,0,0,5,35,27,18,18,2820.8333,4672.182,166.54375,true
bd2f67f68b50f537,76561197967432889,MAJ3R,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,9,16,6,8,51.4,122,1,1,0.5625,0.9375,51.416668,88.888885,9,37.5,1,3,0,0,2,29,40,19,28,2816.6667,3829.7568,55.6125,true
bd2f67f68b50f537,76561198410750263,jottAAA,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,21,17,4,16,84.2,28,0,0,1.2352941,1.4705882,84.166664,76.190475,9,37.5,3,4,1,0,6,24,21,13,19,2868.75,3972.0862,147.275,true
bd2f67f68b50f537,76561197989744167,apEX,"ZywOo, apEX, flameZ, mezii, ropz",unknown,9,17,4,3,43.2,83,1,1,0.5294118,0.7647059,43.166668,33.333332,9,37.5,0,1,1,0,1,32,21,17,18,2506.25,3764.3362,36.366665,false
bd2f67f68b50f537,76561197991272318,ropz,"ZywOo, apEX, flameZ, mezii, ropz",unknown,12,18,8,7,51.9,0,0,0,0.6666667,1.1111112,51.875,58.333332,8,33.333332,3,3,1,0,2,23,11,10,19,2635.4167,3820.0784,70.010414,false
84f1e4c23b9ea7b8,76561198083485506,woxic,None,unknown,14,11,3,2,62.6,82,0,0,1.2727273,1.5454545,62.565216,14.285714,12,52.173912,2,1,0,0,4,22,23,15,26,2393.4783,5295.1875,112.997826,false
84f1e4c23b9ea7b8,76561198013295375,bodyy,None,unknown,8,20,9,3,54.3,23,1,1,0.4,0.85,54.304348,37.5,4,17.391304,3,1,0,0,0,24,26,21,25,2782.6086,3584.992,36.376087,false
84f1e4c23b9ea7b8,76561198045739761,Maka,None,unknown,23,16,8,12,105.4,116,0,0,1.4375,1.9375,105.434784,52.173912,7,30.434782,2,1,0,0,7,34,42,25,26,2767.3914,3944.5977,182.15,false
84f1e4c23b9ea7b8,76561198812513923,Wicadia,None,unknown,16,16,4,9,64.5,75,0,0,1.0,1.25,64.478264,56.25,7,30.434782,3,3,0,0,3,38,17,23,26,2719.5652,4153.6123,102.92826,false
84f1e4c23b9ea7b8,76561198168198200,Ex3rcice,None,unknown,16,15,5,7,83.1,106,0,0,1.0666667,1.4,83.08696,43.75,8,34.782608,2,4,0,0,4,28,27,13,24,2804.348,3681.5645,118.96304,false
84f1e4c23b9ea7b8,76561198031890115,Lucky,None,unknown,18,16,8,6,91.3,129,0,0,1.125,1.625,91.26087,33.333332,7,30.434782,4,1,0,0,5,24,22,23,18,2734.7827,3515.5269,147.18913,false
84f1e4c23b9ea7b8,76561198044118796,XANTARES,None,unknown,16,17,8,7,92.6,155,1,1,0.9411765,1.4117647,92.608696,43.75,6,26.086956,2,4,0,0,5,25,25,19,27,2780.4348,4156.842,128.89131,false
84f1e4c23b9ea7b8,76561197967432889,MAJ3R,None,unknown,15,13,3,10,71.3,112,0,0,1.1538461,1.3846154,71.26087,66.666664,11,47.826088,3,2,0,0,2,37,38,22,26,2417.3914,3954.4358,108.2587,false
84f1e4c23b9ea7b8,76561198179538505,Graviti,None,unknown,7,19,0,5,35.5,43,0,0,0.36842105,0.36842105,35.52174,71.42857,6,26.086956,0,6,0,0,0,27,27,22,24,2758.6956,3698.182,0.0,false
84f1e4c23b9ea7b8,76561198410750263,jottAAA,None,unknown,25,15,5,7,115.5,98,0,0,1.6666666,2.0,115.521736,28.0,8,34.782608,3,1,0,0,6,38,20,20,24,2797.8262,4039.2268,194.79347,false
ecae2ee46bfa9d72,76561198083485506,woxic,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,13,14,1,7,75.4,87,0,0,0.9285714,1.0,75.44444,53.846153,4,22.222221,2,1,1,0,4,20,11,8,13,2380.5557,4143.605,107.69444,false
ecae2ee46bfa9d72,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,9,12,2,5,55.9,184,0,0,0.75,0.9166667,55.88889,55.555557,6,33.333332,2,3,0,0,2,22,23,28,28,2075.0,3797.8691,73.30556,true
ecae2ee46bfa9d72,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,9,9,4,7,59.6,36,0,0,1.0,1.4444444,59.555557,77.77778,9,50.0,0,0,2,0,1,20,15,17,23,2577.7778,4119.3267,77.755554,true
ecae2ee46bfa9d72,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,16,9,10,9,97.9,117,1,1,1.7777778,2.8888888,97.888885,56.25,9,50.0,0,2,2,0,3,25,22,26,25,2494.4443,4272.6475,173.68333,true
ecae2ee46bfa9d72,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,18,11,7,13,108.6,56,0,0,1.6363636,2.2727273,108.55556,72.22222,7,38.88889,4,3,1,1,4,23,23,17,27,2602.7778,3714.1714,265.58334,true
ecae2ee46bfa9d72,76561198044118796,XANTARES,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,7,12,2,2,52.0,53,0,0,0.5833333,0.75,52.0,28.571428,6,33.333332,5,2,1,0,2,14,10,21,23,2283.3333,3476.8955,71.76667,false
ecae2ee46bfa9d72,76561197967432889,MAJ3R,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,10,13,4,6,69.6,161,1,1,0.7692308,1.0769231,69.55556,60.0,5,27.777779,1,0,2,1,2,29,24,18,16,2358.3333,3073.532,119.2,false
ecae2ee46bfa9d72,76561198410750263,jottAAA,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,10,14,3,6,67.7,48,0,0,0.71428573,0.9285714,67.72222,60.0,4,22.222221,0,1,0,0,1,23,8,10,10,2377.7778,2953.423,58.230556,false
ecae2ee46bfa9d72,76561198812513923,Wicadia,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,11,13,5,5,67.4,141,0,0,0.84615386,1.2307693,67.44444,45.454544,5,27.777779,1,5,1,0,1,23,11,12,8,2386.111,3480.4404,80.80556,false
ecae2ee46bfa9d72,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,14,10,4,8,76.0,225,0,0,1.4,1.8,76.0,57.142857,8,44.444443,3,1,0,0,3,39,38,20,21,2350.0,4043.025,143.36667,true
eda5a9e7ce9e36be,76561198044118796,XANTARES,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,18,15,3,12,85.8,51,0,0,1.2,1.4,85.833336,66.666664,9,37.5,3,4,0,0,6,28,26,26,29,2789.5833,4481.526,137.8,true
eda5a9e7ce9e36be,76561198083485506,woxic,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,15,11,2,11,62.5,13,0,0,1.3636364,1.5454545,62.541668,73.333336,13,54.166668,3,2,2,0,4,28,16,15,25,2727.0833,5270.1636,117.00208,true
eda5a9e7ce9e36be,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,18,16,1,8,65.3,59,0,0,1.125,1.1875,65.333336,44.444443,8,33.333332,2,2,2,0,5,26,22,34,20,2722.9167,3776.4668,112.39167,false
eda5a9e7ce9e36be,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,13,17,8,8,79.0,306,2,2,0.7647059,1.2352941,78.958336,61.53846,7,29.166666,3,1,1,0,4,35,21,18,26,2697.9167,3535.204,108.49792,false
eda5a9e7ce9e36be,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,15,16,2,6,61.2,88,0,0,0.9375,1.0625,61.166668,40.0,9,37.5,4,1,2,0,3,42,33,18,36,2668.75,4206.181,95.96667,false
eda5a9e7ce9e36be,76561198410750263,jottAAA,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,20,14,2,8,85.2,100,0,0,1.4285715,1.5714285,85.208336,40.0,10,41.666668,2,1,3,0,5,28,16,27,30,2970.8333,4651.3994,141.67708,true
eda5a9e7ce9e36be,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,12,18,6,6,48.5,75,0,0,0.6666667,1.0,48.5,50.0,6,25.0,1,2,0,0,3,25,18,19,25,2806.25,3332.977,61.2,false
eda5a9e7ce9e36be,76561197967432889,MAJ3R,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,11,15,7,6,57.1,99,0,0,0.73333335,1.2,57.083332,54.545456,9,37.5,2,0,2,0,2,51,29,21,30,2662.5,4384.7896,73.17917,true
eda5a9e7ce9e36be,76561198812513923,Wicadia,"MAJ3R, Wicadia, XANTARES, jottAAA, woxic",unknown,18,18,7,10,102.1,173,0,0,1.0,1.3888888,102.083336,55.555557,6,25.0,1,6,0,0,4,36,18,30,27,2747.9167,4093.6938,122.79583,true
eda5a9e7ce9e36be,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,14,17,7,9,77.9,74,1,1,0.8235294,1.2352941,77.916664,64.28571,7,29.166666,3,5,1,1,5,38,26,21,20,2677.0833,3955.8965,181.09584,false
f9e4eb28eb5c48a0,76561198157388473,Lucaozy,None,unknown,6,15,0,4,25.7,0,0,0,0.4,0.4,25.666666,66.666664,3,16.666666,1,2,0,0,2,19,9,11,13,2544.4443,3349.8765,11.55,false
f9e4eb28eb5c48a0,76561198061423730,insani,None,unknown,11,15,4,4,91.6,82,0,0,0.73333335,1.0,91.55556,36.363636,3,16.666666,1,1,0,0,2,24,18,10,14,2463.889,3249.1543,84.333336,false
f9e4eb28eb5c48a0,76561198010496342,exit,None,unknown,7,15,1,3,49.0,91,1,1,0.46666667,0.53333336,49.0,42.857143,4,22.222221,0,1,0,0,0,32,21,10,10,2475.0,2946.446,19.45,false
f9e4eb28eb5c48a0,76561198045739761,Maka,None,unknown,13,8,3,5,72.3,134,0,0,1.625,2.0,72.333336,38.46154,10,55.555557,1,0,0,0,4,34,35,21,25,2372.2222,5302.5503,139.59445,false
f9e4eb28eb5c48a0,76561197985565685,saffee,None,unknown,16,14,2,9,89.6,14,2,2,1.1428572,1.2857143,89.55556,56.25,4,22.222221,3,4,0,0,6,25,19,8,10,2569.4443,3667.5696,162.67778,false
f9e4eb28eb5c48a0,76561198013295375,bodyy,None,unknown,15,8,8,7,89.6,144,1,1,1.875,2.875,89.611115,46.666668,11,61.11111,2,1,0,0,3,26,31,27,28,2452.7778,4477.542,176.09166,false
f9e4eb28eb5c48a0,76561198168198200,Ex3rcice,None,unknown,14,11,8,6,99.2,95,0,0,1.2727273,2.0,99.22222,42.857143,7,38.88889,2,0,0,0,2,26,26,16,24,2561.111,4417.445,144.0389,false
f9e4eb28eb5c48a0,76561198388056582,drop,None,unknown,4,17,2,3,41.8,17,0,0,0.23529412,0.3529412,41.77778,75.0,2,11.111111,1,5,0,0,1,23,14,9,13,2563.889,3083.0864,0.0,false
f9e4eb28eb5c48a0,76561198179538505,Graviti,None,unknown,16,6,2,10,70.7,63,1,1,2.6666667,3.0,70.666664,62.5,12,66.666664,3,2,0,0,2,19,17,26,27,2586.111,4195.2646,168.05556,false
f9e4eb28eb5c48a0,76561198031890115,Lucky,None,unknown,16,10,7,6,114.3,110,0,0,1.6,2.3,114.333336,37.5,9,50.0,5,3,0,0,4,23,18,26,26,2630.5557,4664.732,197.39444,false
41d7bd292794de41,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,11,19,3,7,47.4,156,0,0,0.57894737,0.7368421,47.375,63.636364,5,20.833334,4,4,0,0,0,39,22,36,25,2787.5,3513.1216,43.452084,true
41d7bd292794de41,76561198157388473,Lucaozy,"Lucaozy, drop, exit, insani, saffee",unknown,16,18,9,4,81.7,182,2,2,0.8888889,1.3888888,81.666664,25.0,6,25.0,4,5,1,0,3,31,20,20,28,2872.9167,3668.691,119.933334,false
41d7bd292794de41,76561198388056582,drop,"Lucaozy, drop, exit, insani, saffee",unknown,12,16,9,5,72.1,311,1,1,0.75,1.3125,72.083336,41.666668,8,33.333332,0,1,3,0,4,39,28,27,34,2829.1667,3740.388,91.69583,false
41d7bd292794de41,76561197985565685,saffee,"Lucaozy, drop, exit, insani, saffee",unknown,14,20,6,6,62.7,76,0,0,0.7,1.0,62.708332,42.857143,4,16.666666,2,1,1,0,4,39,35,10,20,2820.8333,3840.5474,78.01875,false
41d7bd292794de41,76561198061423730,insani,"Lucaozy, drop, exit, insani, saffee",unknown,15,22,7,8,80.3,218,0,0,0.6818182,1.0,80.333336,53.333332,2,8.333333,4,5,0,0,4,32,23,24,34,2710.4167,3732.9668,92.96667,false
41d7bd292794de41,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,20,15,8,5,84.5,138,3,3,1.3333334,1.8666667,84.5,25.0,9,37.5,4,3,2,1,7,41,34,18,28,2854.1667,4083.4102,210.00833,true
41d7bd292794de41,76561198010496342,exit,"Lucaozy, drop, exit, insani, saffee",unknown,25,15,4,7,88.4,143,1,1,1.6666666,1.9333333,88.375,28.0,9,37.5,0,2,1,0,7,26,19,21,30,2829.1667,3869.8486,173.46042,false
41d7bd292794de41,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,16,17,12,8,68.3,134,2,2,0.9411765,1.6470588,68.291664,50.0,7,29.166666,1,2,2,0,3,35,27,15,26,2902.0833,3498.9849,111.43125,true
41d7bd292794de41,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,12,18,8,8,68.6,140,0,0,0.6666667,1.1111112,68.583336,66.666664,6,25.0,2,1,1,0,1,35,19,12,26,2675.0,3497.2346,67.8625,true
41d7bd292794de41,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,32,15,4,15,138.9,527,1,1,2.1333334,2.4,138.875,46.875,9,37.5,3,0,1,0,11,29,26,41,46,2777.0833,3993.5447,265.6354,true
205537f7691a595e,76561197997981170,MUTiRiS,None,unknown,12,14,9,5,62.9,12,4,4,0.85714287,1.5,62.869564,41.666668,9,39.130436,3,2,0,0,3,40,30,9,27,2706.5217,3873.5764,112.0913,false
205537f7691a595e,76561198179538505,Graviti,None,unknown,13,16,7,7,69.0,194,0,0,0.8125,1.25,68.95652,53.846153,7,30.434782,1,6,0,0,4,28,21,23,21,3093.4783,3994.0293,92.934784,false
205537f7691a595e,76561198031890115,Lucky,None,unknown,14,18,3,6,71.3,112,0,0,0.7777778,0.9444444,71.347824,42.857143,5,21.73913,4,2,0,0,2,25,20,33,19,2960.8696,4176.409,84.16739,false
205537f7691a595e,76561198186878873,ag1L,None,unknown,22,15,4,16,101.5,57,1,1,1.4666667,1.7333333,101.478264,72.72727,8,34.782608,1,0,0,0,7,32,25,27,29,3071.739,4095.388,171.59566,false
205537f7691a595e,76561197994395491,roman,None,unknown,16,13,2,12,68.6,16,0,0,1.2307693,1.3846154,68.608696,75.0,10,43.47826,4,3,0,0,4,50,24,27,27,2980.4348,4015.1458,122.96957,false
205537f7691a595e,76561198013295375,bodyy,None,unknown,10,19,7,8,70.0,105,0,0,0.5263158,0.8947368,70.04348,80.0,4,17.391304,1,2,0,0,2,30,18,27,25,2958.6956,4029.8655,53.519566,false
205537f7691a595e,76561198045739761,Maka,None,unknown,14,15,3,5,59.5,108,0,0,0.93333334,1.1333333,59.52174,35.714287,8,34.782608,2,4,0,0,2,47,24,15,18,2869.5652,4822.7505,84.02826,false
205537f7691a595e,76561198026724513,Shr,None,unknown,16,16,2,9,73.6,28,0,0,1.0,1.125,73.608696,56.25,7,30.434782,4,2,0,0,6,29,16,19,17,2854.348,4237.1445,122.71522,false
205537f7691a595e,76561198168198200,Ex3rcice,None,unknown,20,15,4,8,84.0,44,0,0,1.3333334,1.6,83.95652,40.0,10,43.47826,1,1,0,0,6,42,19,16,32,2958.6956,4060.1995,146.64131,false
205537f7691a595e,76561198065448360,story,None,unknown,17,17,5,5,81.0,229,1,1,1.0,1.2941177,80.95652,29.411764,6,26.086956,3,2,0,0,3,31,31,17,35,2673.913,5001.802,117.76956,false
